reviewRequestId,repository,reviewRequestSubmitter,reviewId,diffCommentId,replyId,replyDiffCommentId,type,username,timestamp,text,isDesign,concept
47835,samza,nickpan47,148908,216417,,,DiffComment,cpettitt-linkedin,2016-09-16T17:20:02Z,"You can use a private constructor to prevent subclassing / instantiation.

Make sense! Will do. The same for MessageStreams.",true,
19862,accumulo,elserj,39260,71626,,,DiffComment,elserj,2014-04-02T15:15:22Z,"Thinking about this from a total ordering standpoint. Say we're replicating to two slaves, and we have three rfiles to replicate (1, 2 and 3) to those two slaves.

We replicate rfile1 to both, but then the link to slave2 goes down. We can still replicate rfile2 and then rfile3 to slave1, while we try to send rfile2 to slave2.

What, if instead of the link being down, we happen to communicate to an angry server inside of slave2 which never completes the transfer. We don't want to transfer rfile3 to attempt to better preserve global ordering.

This can be restated as ""we only want to replicate one 'file' to a slave at a time"" so that we preserve the original semantics of the replication ""queue"" (table). The problem is that this could drastically slow down replication when the link between master and slave cannot be saturated by one replication task at a time.

This isn't anything that we can reliably guarantee now (without conditional mutations), right? Is it worth trying to tackle? The one clear change I want to make is that we do want to put the identifier for the slave in with the replication record rather than defer determination of where a record should be replicated.

I also think transferring files should be an external concern like Mike Said.  One way this could work is the following.

 1. Cluster A exports a batch of file uris and a control file (similar to export table)
 2. The user distcps the uris and control file
 3. The control file and dir containing distcp files is provided to cluter B to import 

The difference between this and import/export table is thats its stateful.  Export on Cluster A provides the list of changes since the last export.  The control file contains ordering information about how to apply the files.  The control file also contains ordering information about other import/exports.   But this process is incomplete.  The feedback process would need to be worked out.  The entire process should be resiliant to users trying to apply things out of order.

What would the ordering guarantees be that we would need to provide for bulk import? Ordering of when bulk-imports finished on the master? If you have two tables and two bulk imports which each had a file to each of those tables, could you have interleaved imports? e.g. table1 sees the file from import1 and then import2, while table2 sees the file from import2 and then import1?

I am leaning towards not supporting bulk import replication for simplicity's sake on a first go now.",true,
60680,ranger,pengjianhua,179861,254759,,,DiffComment,bpatel,2017-07-07T10:11:46Z,"The line ""password = prop.getProperty(RANGER_LOGIN_PASSWORD);"" the password is already returned in encrypted format and  the 'plugins test connection' is working fine.

After testing with the attached patch the test-connection for the plugins is failing, can you please revisit and check if this patch is required?",false,
37993,mesos,gyliu,100393,157629,,,DiffComment,alexr,2015-09-25T16:30:54Z,"Let's kill this for now, it doesn't really add extra information.",false,documentation
8389,hbase-git,francisliu,17518,,,,Review.body_top,stack,2013-03-07T07:31:43Z,About a 1/4 way through.  Looks clean Francis.,false,acknowledgment
20052,mesos,idownes,39657,72222,,,DiffComment,benjaminhindman,2014-04-07T01:13:15Z,"I guess this is possible if a destroy occurred while the launch was happening? Is it worth a brief comment above? Also, are there other places that are susceptible?",false,documentation
13496,cloudstack-git,jayapal,25058,,,,Review.body_top,catofong,2013-08-13T07:02:43Z,"Review 13496 failed the build test : FAILURE
The url of build cloudstack-master-with-patch #117 is : http://jenkins.buildacloud.org/job/cloudstack-master-with-patch/117/",false,
55453,mesos,alexr,162053,233301,,,DiffComment,vinodkone,2017-01-19T17:39:25Z,"How about:

// Amount of time to wait to start health checking
// the task *after* it transitions to TASK_RUNNING.",false,documentation
8305,sqoop-sqoop2,venkatnrangan,13957,29805,,,DiffComment,jarcec,2012-12-02T17:07:26Z,"Would be great to have hierarchical path in the resources similarly as Hadoop is using. One way that would think about it would be to use command/function for making the hierarchy, for example:

clone.conn_successful = Connection ...
clone.usage = Usage: clone

Did not check hadoop - will do so",false,
71447,atlas,sarath.subramanian,217636,304926,,,DiffComment,madhan.neethiraj,2019-09-08T16:59:13Z,- consider using AtlasConfiguration.NOTIFICATION_CREATE_SHELL_ENTITY_FOR_NON_EXISTING_REF.getBoolean() - instead of reading from applicationProperties. So that the defaults are defined in a  single place.,true,
5591,pig,herberts,8764,18506,,,DiffComment,jcoveney,2012-07-02T20:15:03Z,"it has to be Map<String,?>

Corrected.",true,
13788,hbase-git,aleks.shulman,25731,50243,,,DiffComment,jmhsieh,2013-09-05T01:07:38Z,"this is a new file right?  why doesn't the rest show up?

It's not a new file. This file was, but I factored most of the body into ""_common.sh",false,versionControl
48775,hbase-git,anastas,143426,209216,,,DiffComment,stack,2016-07-27T13:56:59Z,"We have an enum like this already up in immutablesegement?

Answering here about all the comments of the same line (Stack and Ramkrishna). First, changed this type to be private. Second, this is not the same as ImmutableSegment type, although the words are similar. This is saying how to save the results of compaction, to which ImmutableSegment? And ImmutableSegment type is explaining the type of this specific segment, that can be result of flattening for example and not compaction...",true,
70160,mesos,mzhu,213677,,,,Review.body_top,bmahler,2019-03-13T19:13:45Z,Ship It!,false,approval
49990,mesos,srbrahma,142436,,,,Review.body_top,kaysoky,2016-07-15T20:10:24Z,"LGTM!

Verified the build on OSX and Windows.",false,approval
43682,ambari,ljainpivotalio,119549,,,,Review.body_top,bhuvnesh2703,2016-02-17T23:26:06Z,Ship It!,false,approval
46816,mesos,chenzhiwei,131058,,,,Review.body_top,dongdong,2016-04-29T08:31:19Z,"This target will not be removed until the term 'slave' is completely removed in the code, I'm ok to the change",false,
62548,mesos,greggomann,187874,,,,Review.body_top,mesos-review-windows,2017-10-12T21:27:33Z,"FAIL: Some Mesos tests failed.

Reviews applied: `['62548']`

Failed command: `C:\mesos\src\mesos-tests.exe --verbose --gtest_filter=""-ContentType/MasterAPITest.EventAuthorizationFiltering/1""`

All the build artifacts available at: http://dcos-win.westus.cloudapp.azure.com/mesos-build/review/62548

Relevant logs:

- [mesos-tests-stdout.log](http://dcos-win.westus.cloudapp.azure.com/mesos-build/review/62548/logs/mesos-tests-stdout.log):

```
[       OK ] Endpoint/SlaveEndpointTest.UnauthorizedRequest/0 (304 ms)
[ RUN      ] Endpoint/SlaveEndpointTest.UnauthorizedRequest/1
[       OK ] Endpoint/SlaveEndpointTest.UnauthorizedRequest/1 (293 ms)
[ RUN      ] Endpoint/SlaveEndpointTest.UnauthorizedRequest/2
[       OK ] Endpoint/SlaveEndpointTest.UnauthorizedRequest/2 (281 ms)
[ RUN      ] Endpoint/SlaveEndpointTest.NoAuthorizer/0
[       OK ] Endpoint/SlaveEndpointTest.NoAuthorizer/0 (296 ms)
[ RUN      ] Endpoint/SlaveEndpointTest.NoAuthorizer/1
[       OK ] Endpoint/SlaveEndpointTest.NoAuthorizer/1 (341 ms)
[ RUN      ] Endpoint/SlaveEndpointTest.NoAuthorizer/2
[       OK ] Endpoint/SlaveEndpointTest.NoAuthorizer/2 (286 ms)
[----------] 9 tests from Endpoint/SlaveEndpointTest (3025 ms total)

[----------] 2 tests from ContainerizerType/DefaultContainerDNSFlagTest
[ RUN      ] ContainerizerType/DefaultContainerDNSFlagTest.ValidateFlag/0
[       OK ] ContainerizerType/DefaultContainerDNSFlagTest.ValidateFlag/0 (133 ms)
[ RUN      ] ContainerizerType/DefaultContainerDNSFlagTest.ValidateFlag/1
[       OK ] ContainerizerType/DefaultContainerDNSFlagTest.ValidateFlag/1 (155 ms)
[----------] 2 tests from ContainerizerType/DefaultContainerDNSFlagTest (339 ms total)

[----------] Global test environment tear-down
[==========] 723 tests from 73 test cases ran. (371412 ms total)
[  PASSED  ] 722 tests.
[  FAILED  ] 1 test, listed below:
[  FAILED  ] MesosContainerizer/DefaultExecutorTest.ROOT_ContainerStatusForTask/0, where GetParam() = ""mesos""

 1 FAILED TEST
  YOU HAVE 165 DISABLED TESTS

```

- [mesos-tests-stderr.log](http://dcos-win.westus.cloudapp.azure.com/mesos-build/review/62548/logs/mesos-tests-stderr.log):

```
I1012 21:26:53.156424 52204 containerizer.cpp:648] Recovering containerizer
I1012 21:26:53.167423 48364 provisioner.cpp:416] Provisioner recovery complete
I1012 21:26:53.169423 51620 slave.cpp:6310] Finished recovery
I1012 21:26:53.195425 42280 http.cpp:1185] HTTP GET for /slave(270)/monitor/statistics.json from 10.3.1.7:56731
I1012 21:26:53.196424 42280 http.cpp:976] Authorizing principal 'test-principal' to GET the '/monitor/statistics.json' endpoint
I1012 21:26:53.245074 47652 slave.cpp:869] Agent terminating
I1012 21:26:53.398926 47652 containerizer.cpp:292] Using isolation { windows/cpu, filesystem/windows, environment_secret }
I1012 21:26:53.400929 47652 provisioner.cpp:255] Using default backend 'copy'
I1012 21:26:53.418929 47652 cluster.cpp:448] Creating default 'local' authorizer
I1012 21:26:53.433930 46208 slave.cpp:254] Mesos agent started on (271)@10.3.1.7:55799
I1012 21:26:53.433930 46208 slave.cpp:255] Flags at startup: --acls="""" --appc_simple_discovery_uri_prefix=""http://"" --appc_store_dir=""C:\Users\mesos\AppData\Local\Temp\2\87x5Jp\store\appc"" --authenticate_http_readonly=""true"" --authenticate_http_readwrite=""true"" --authenticatee=""crammd5"" --authentication_backoff_factor=""1secs"" --authorizer=""local"" --container_disk_watch_interval=""15secs"" --containerizers=""mesos"" --credential=""C:\Users\mesos\AppData\Local\Temp\2\87x5Jp\credential"" --default_role=""*"" --disk_watch_interval=""1mins"" --docker=""docker"" --docker_kill_orphans=""true"" --docker_registry=""https://registry-1.docker.io"" --docker_remove_delay=""6hrs"" --docker_socket=""//./pipe/docker_engine"" --docker_stop_timeout=""0ns"" --docker_store_dir=""C:\Users\mesos\AppData\Local\Temp\2\87x5Jp\store\docker"" --docker_volume_checkpoint_dir=""/var/run/mesos/isolators/docker/volume"" --enforce_container_disk_quota=""false"" --executor_registration_timeout=""1mins"" --executor_reregistration_timeout=""2secs"" --executor_shutdown_grace_period=""5secs"" --fetcher_cache_dir=""C:\Users\mesos\AppData\Local\Temp\2\87x5Jp\fetch"" --fetcher_cache_size=""2GB"" --frameworks_home="""" --gc_delay=""1weeks"" --gc_disk_headroom=""0.1"" --hadoop_home="""" --help=""false"" --hostname_lookup=""true"" --http_command_executor=""false"" --http_credentials=""C:\Users\mesos\AppData\Local\Temp\2\87x5Jp\http_credentials"" --http_heartbeat_interval=""30secs"" --initialize_driver_logging=""true"" --isolation=""windows/cpu"" --launcher=""windows"" --launcher_dir=""C:\mesos\src"" --logbufsecs=""0"" --logging_level=""INFO"" --max_completed_executors_per_framework=""150"" --oversubscribed_resources_interval=""15secs"" --port=""5051"" --qos_correction_interval_min=""0ns"" --quiet=""false"" --recover=""reconnect"" --recovery_timeout=""15mins"" --registration_backoff_factor=""10ms"" --resources=""cpus:2;gpus:0;mem:1024;disk:1024;ports:[31000-32000]"" --runtime_dir=""C:\Users\mesos\AppData\Local\Temp\2\87x5Jp"" --sandbox_directory=""C:\mesos\sandbox"" --strict=""true"" --version=""false"" --work_dir=""C:\Users\mesos\AppData\Local\Temp\2\1dgUFd"" --zk_session_timeout=""10secs""
I1012 21:26:53.463932 46208 credentials.hpp:86] Loading credential for authentication from 'C:\Users\mesos\AppData\Local\Temp\2\87x5Jp\credential'
I1012 21:26:53.463932 46208 slave.cpp:287] Agent using credential for: test-principal
I1012 21:26:53.463932 46208 credentials.hpp:37] Loading credentials for authentication from 'C:\Users\mesos\AppData\Local\Temp\2\87x5Jp\http_credentials'
I1012 21:26:53.467931 46208 http.cpp:1045] Creating default 'basic' HTTP authenticator for realm 'mesos-agent-readonly'
I1012 21:26:53.478930 46208 http.cpp:1045] Creating default 'basic' HTTP authenticator for realm 'mesos-agent-readwrite'
I1012 21:26:53.486935 46208 slave.cpp:585] Agent resources: [{""name"":""cpus"",""scalar"":{""value"":2.0},""type"":""SCALAR""},{""name"":""mem"",""scalar"":{""value"":1024.0},""type"":""SCALAR""},{""name"":""disk"",""scalar"":{""value"":1024.0},""type"":""SCALAR""},{""name"":""ports"",""ranges"":{""range"":[{""begin"":31000,""end"":32000}]},""type"":""RANGES""}]
I1012 21:26:53.490936 46208 slave.cpp:593] Agent attributes: [  ]
I1012 21:26:53.490936 46208 slave.cpp:602] Agent hostname: mesos-bld-s2.zq4gs31qjdiunm1ryi1452nvnh.dx.internal.cloudapp.net
I1012 21:26:53.491941 50292 status_update_manager.cpp:177] Pausing sending status updates
I1012 21:26:53.500933 52204 state.cpp:64] Recovering state from 'C:\Users\mesos\AppData\Local\Temp\2\1dgUFd\meta'
I1012 21:26:53.502931 51620 status_update_manager.cpp:203] Recovering status update manager
I1012 21:26:53.502931 40536 containerizer.cpp:648] Recovering containerizer
I1012 21:26:53.512931 50556 provisioner.cpp:416] Provisioner recovery complete
I1012 21:26:53.525564 50292 slave.cpp:6310] Finished recovery
I1012 21:26:53.544570 52204 http.cpp:1185] HTTP GET for /slave(271)/containers from 10.3.1.7:56732
I1012 21:26:53.545570 52204 http.cpp:976] Authorizing principal 'test-principal' to GET the '/containers' endpoint
I1012 21:26:53.564564 50292 slave.cpp:869] Agent terminating
I1012 21:26:54.590319 52092 process.cpp:1068] Failed to accept socket: future discarded
```",false,bot
